               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
 DSO 1     3613,2.079     ,0.00      ,0.99      ,0.0615    ,          ,          ,          ,          ,   27936965
 DSO 2     3608,          ,          ,          ,          ,-0.238    ,-0.139    ,0.376     ,0.0210    ,   27945183
 DSO 1     3614,1.937     ,-2.78     ,1.59      ,0.0476    ,          ,          ,          ,          ,   27946965
 DSO 2     3609,          ,          ,          ,          ,-0.159    ,-0.159    ,0.281     ,0.0214    ,   27955183
 DSO 1     3615,2.111     ,-3.37     ,1.39      ,0.0317    ,          ,          ,          ,          ,   27956965
 DSO 2     3610,          ,          ,          ,          ,0.159     ,0.020     ,0.210     ,0.0107    ,   27965183
 DSO 1     3616,1.889     ,-2.58     ,2.98      ,0.0496    ,          ,          ,          ,          ,   27966965
 DSO 2     3611,          ,          ,          ,          ,-0.099    ,-0.278    ,0.388     ,0.0087    ,   27975183
 DSO 1     3617,2.063     ,0.00      ,1.59      ,0.0476    ,          ,          ,          ,          ,   27976965
 DSO 2     3612,          ,          ,          ,          ,0.079     ,-0.298    ,0.507     ,0.0115    ,   27985183
 DSO 1     3618,2.286     ,0.79      ,-1.19     ,0.0258    ,          ,          ,          ,          ,   27986965
 DSO 2     3613,          ,          ,          ,          ,0.099     ,0.000     ,0.245     ,0.0226    ,   27995183
 DSO 1     3619,2.190     ,-0.40     ,0.20      ,0.0575    ,          ,          ,          ,          ,   27996965
 DSO 2     3614,          ,          ,          ,          ,0.159     ,-0.516    ,0.352     ,0.0187    ,   28005183
 DSO 1     3620,2.127     ,0.99      ,0.00      ,0.0456    ,          ,          ,          ,          ,   28006965
 DSO 2     3615,          ,          ,          ,          ,-0.298    ,-0.377    ,0.507     ,0.0175    ,   28015183
 DSO 1     3621,1.921     ,0.20      ,-2.38     ,0.0456    ,          ,          ,          ,          ,   28016965
 DSO 2     3616,          ,          ,          ,          ,-0.020    ,-0.258    ,0.495     ,0.0131    ,   28025183
 DSO 1     3622,1.921     ,-2.98     ,1.59      ,0.0298    ,          ,          ,          ,          ,   28026965
 DSO 2     3617,          ,          ,          ,          ,0.159     ,-0.278    ,0.174     ,0.0163    ,   28035183
 DSO 1     3623,1.778     ,-2.58     ,0.20      ,0.0595    ,          ,          ,          ,          ,   28036965
 DSO 2     3618,          ,          ,          ,          ,-0.099    ,0.020     ,0.150     ,0.0087    ,   28045183
 DSO 1     3624,2.254     ,-3.57     ,1.98      ,0.0675    ,          ,          ,          ,          ,   28046965
 DSO 2     3619,          ,          ,          ,          ,-0.496    ,-0.079    ,0.329     ,0.0139    ,   28055183
 DSO 1     3625,2.143     ,0.00      ,3.57      ,0.0417    ,          ,          ,          ,          ,   28056965
 DSO 2     3620,          ,          ,          ,          ,0.020     ,-0.099    ,0.329     ,0.0107    ,   28065183
 DSO 1     3626,2.190     ,1.19      ,-1.79     ,0.0575    ,          ,          ,          ,          ,   28066965
 DSO 2     3621,          ,          ,          ,          ,0.159     ,-0.020    ,0.329     ,0.0194    ,   28075183
 DSO 1     3627,1.937     ,-1.59     ,1.59      ,0.0397    ,          ,          ,          ,          ,   28076965
 DSO 2     3622,          ,          ,          ,          ,-0.079    ,0.060     ,0.412     ,0.0175    ,   28085183
 DSO 1     3628,1.921     ,0.20      ,-0.99     ,0.0694    ,          ,          ,          ,          ,   28086965
 DSO 2     3623,          ,          ,          ,          ,-0.020    ,-0.159    ,0.412     ,0.0099    ,   28095183
 DSO 1     3629,2.222     ,2.18      ,-0.40     ,0.0714    ,          ,          ,          ,          ,   28096965
 DSO 2     3624,          ,          ,          ,          ,-0.099    ,-0.337    ,0.567     ,0.0206    ,   28105183
 DSO 1     3630,1.587     ,-1.98     ,-3.37     ,0.0635    ,          ,          ,          ,          ,   28106965
 DSO 2     3625,          ,          ,          ,          ,-0.040    ,-0.298    ,0.471     ,0.0202    ,   28115183
 DSO 1     3631,1.873     ,-0.99     ,1.39      ,0.0575    ,          ,          ,          ,          ,   28116965
 DSO 2     3626,          ,          ,          ,          ,-0.337    ,-0.040    ,0.245     ,0.0155    ,   28125183
 DSO 1     3632,1.921     ,-4.96     ,1.19      ,0.0496    ,          ,          ,          ,          ,   28126965
 DSO 2     3627,          ,          ,          ,          ,-0.238    ,-0.258    ,0.269     ,0.0139    ,   28135183
 DSO 1     3633,2.032     ,1.79      ,1.79      ,0.0456    ,          ,          ,          ,          ,   28136965
 DSO 2     3628,          ,          ,          ,          ,-0.119    ,-0.357    ,0.317     ,0.0048    ,   28145183
 DSO 1     3634,1.810     ,0.60      ,-0.60     ,0.0734    ,          ,          ,          ,          ,   28146965
 DSO 2     3629,          ,          ,          ,          ,0.060     ,-0.198    ,0.233     ,0.0143    ,   28155183
 DSO 1     3635,2.111     ,-0.79     ,0.79      ,0.0575    ,          ,          ,          ,          ,   28156965
 DSO 2     3630,          ,          ,          ,          ,-0.020    ,-0.139    ,0.471     ,0.0067    ,   28165183
 DSO 1     3636,1.984     ,-0.99     ,-2.18     ,0.0536    ,          ,          ,          ,          ,   28166965
 DSO 2     3631,          ,          ,          ,          ,0.198     ,0.000     ,0.364     ,0.0147    ,   28175183
 DSO 1     3637,1.952     ,0.79      ,-0.99     ,0.0774    ,          ,          ,          ,          ,   28176965
 DSO 2     3632,          ,          ,          ,          ,0.000     ,-0.397    ,0.329     ,0.0175    ,   28185183
 DSO 1     3638,2.032     ,-0.40     ,-1.19     ,0.0734    ,          ,          ,          ,          ,   28186965
 DSO 2     3633,          ,          ,          ,          ,0.119     ,-0.218    ,0.269     ,0.0167    ,   28195183
 DSO 1     3639,1.778     ,-3.37     ,4.37      ,0.0754    ,          ,          ,          ,          ,   28196965
 DSO 2     3634,          ,          ,          ,          ,-0.040    ,-0.060    ,0.567     ,0.0151    ,   28205183
 DSO 1     3640,2.000     ,-5.36     ,0.40      ,0.0456    ,          ,          ,          ,          ,   28206965
 DSO 2     3635,          ,          ,          ,          ,-0.139    ,-0.298    ,0.364     ,0.0079    ,   28215183
 DSO 1     3641,1.984     ,-0.40     ,3.77      ,0.0655    ,          ,          ,          ,          ,   28216965
 DSO 2     3636,          ,          ,          ,          ,0.079     ,-0.198    ,0.317     ,0.0127    ,   28225183
 DSO 1     3642,1.873     ,-0.79     ,2.78      ,0.0476    ,          ,          ,          ,          ,   28226965
 DSO 2     3637,          ,          ,          ,          ,0.159     ,-0.020    ,0.317     ,0.0155    ,   28235183
 DSO 1     3643,1.841     ,-2.38     ,-1.59     ,0.0754    ,          ,          ,          ,          ,   28236965
 DSO 2     3638,          ,          ,          ,          ,0.159     ,0.079     ,0.436     ,0.0119    ,   28245183
 DSO 1     3644,2.095     ,0.00      ,-0.99     ,0.0635    ,          ,          ,          ,          ,   28246965
 DSO 2     3639,          ,          ,          ,          ,0.139     ,-0.357    ,0.460     ,0.0095    ,   28255183
 DSO 1     3645,2.175     ,-1.59     ,-1.79     ,0.0456    ,          ,          ,          ,          ,   28256965
 DSO 2     3640,          ,          ,          ,          ,0.298     ,-0.377    ,0.329     ,0.0107    ,   28265183
 DSO 1     3646,2.111     ,-1.39     ,-2.98     ,0.0675    ,          ,          ,          ,          ,   28266965
 DSO 2     3641,          ,          ,          ,          ,-0.337    ,-0.198    ,0.400     ,0.0230    ,   28275183
 DSO 1     3647,1.730     ,-1.19     ,0.99      ,0.0556    ,          ,          ,          ,          ,   28276965
 DSO 2     3642,          ,          ,          ,          ,-0.060    ,-0.258    ,0.364     ,0.0242    ,   28285183
 DSO 1     3648,1.889     ,-4.96     ,0.99      ,0.0556    ,          ,          ,          ,          ,   28286965
 DSO 2     3643,          ,          ,          ,          ,0.099     ,-0.397    ,0.364     ,0.0083    ,   28295183
 DSO 1     3649,2.048     ,-0.40     ,3.57      ,0.0734    ,          ,          ,          ,          ,   28296965
 DSO 2     3644,          ,          ,          ,          ,0.179     ,-0.218    ,0.436     ,0.0115    ,   28305183
 DSO 1     3650,1.937     ,-1.59     ,1.19      ,0.0456    ,          ,          ,          ,          ,   28306965
 DSO 2     3645,          ,          ,          ,          ,-0.099    ,-0.079    ,0.150     ,0.0143    ,   28315183
 DSO 1     3651,1.857     ,0.99      ,-0.99     ,0.0357    ,          ,          ,          ,          ,   28316965
 DSO 2     3646,          ,          ,          ,          ,-0.218    ,-0.437    ,0.317     ,0.0155    ,   28325183
 DSO 1     3652,2.000     ,-3.17     ,-2.38     ,0.0476    ,          ,          ,          ,          ,   28326965
 DSO 2     3647,          ,          ,          ,          ,-0.179    ,-0.595    ,0.448     ,0.0147    ,   28335183
 DSO 1     3653,2.079     ,1.19      ,0.99      ,0.0694    ,          ,          ,          ,          ,   28336965
 DSO 2     3648,          ,          ,          ,          ,-0.496    ,-0.060    ,0.364     ,0.0167    ,   28345183
 DSO 1     3654,2.111     ,1.79      ,-4.76     ,0.0655    ,          ,          ,          ,          ,   28346965
 DSO 2     3649,          ,          ,          ,          ,0.258     ,-0.040    ,0.305     ,0.0214    ,   28355183
 DSO 1     3655,1.810     ,-0.40     ,0.20      ,0.0536    ,          ,          ,          ,          ,   28356965
 DSO 2     3650,          ,          ,          ,          ,-0.159    ,-0.357    ,0.448     ,0.0139    ,   28365183
 DSO 1     3656,1.921     ,-4.76     ,1.19      ,0.0595    ,          ,          ,          ,          ,   28366965
 DSO 2     3651,          ,          ,          ,          ,-0.198    ,-0.040    ,0.376     ,0.0119    ,   28375183
 DSO 1     3657,1.841     ,0.20      ,-0.99     ,0.0298    ,          ,          ,          ,          ,   28376965
 DSO 2     3652,          ,          ,          ,          ,-0.278    ,-0.496    ,0.186     ,0.0079    ,   28385183
 DSO 1     3658,1.857     ,-1.59     ,0.00      ,0.0476    ,          ,          ,          ,          ,   28386965
 DSO 2     3653,          ,          ,          ,          ,0.119     ,0.040     ,0.376     ,0.0135    ,   28395183
 DSO 1     3659,1.937     ,-3.17     ,-3.17     ,0.0556    ,          ,          ,          ,          ,   28396965
 DSO 2     3654,          ,          ,          ,          ,-0.179    ,-0.357    ,0.436     ,0.0135    ,   28405183
 DSO 1     3660,1.984     ,-0.60     ,-3.37     ,0.0655    ,          ,          ,          ,          ,   28406965
 DSO 2     3655,          ,          ,          ,          ,-0.020    ,-0.238    ,0.662     ,0.0123    ,   28415183
 DSO 1     3661,1.921     ,-1.98     ,0.99      ,0.0476    ,          ,          ,          ,          ,   28416965
 DSO 2     3656,          ,          ,          ,          ,-0.377    ,-0.357    ,0.293     ,0.0171    ,   28425183
 DSO 1     3662,2.063     ,-0.60     ,-2.18     ,0.0556    ,          ,          ,          ,          ,   28426965
 DSO 2     3657,          ,          ,          ,          ,0.099     ,-0.278    ,0.650     ,0.0198    ,   28435183
 DSO 1     3663,1.984     ,-1.19     ,-0.20     ,0.0556    ,          ,          ,          ,          ,   28436965
 DSO 2     3658,          ,          ,          ,          ,0.337     ,-0.020    ,0.305     ,0.0139    ,   28445183
 DSO 1     3664,2.016     ,-3.17     ,0.20      ,0.0615    ,          ,          ,          ,          ,   28446965
 DSO 2     3659,          ,          ,          ,          ,-0.139    ,-0.397    ,0.293     ,0.0087    ,   28455183
 DSO 1     3665,1.905     ,-4.17     ,3.57      ,0.0377    ,          ,          ,          ,          ,   28456965
 DSO 2     3660,          ,          ,          ,          ,-0.298    ,-0.139    ,0.162     ,0.0032    ,   28465183
 DSO 1     3666,1.921     ,0.20      ,1.79      ,0.0417    ,          ,          ,          ,          ,   28466965
 DSO 2     3661,          ,          ,          ,          ,-0.060    ,-0.575    ,0.210     ,0.0075    ,   28475183
 DSO 1     3667,1.841     ,1.19      ,3.57      ,0.0536    ,          ,          ,          ,          ,   28476965
 DSO 2     3662,          ,          ,          ,          ,0.000     ,-0.317    ,0.471     ,0.0119    ,   28485183
 DSO 1     3668,2.063     ,-3.17     ,-4.37     ,0.0734    ,          ,          ,          ,          ,   28486965
 DSO 2     3663,          ,          ,          ,          ,0.079     ,0.000     ,0.436     ,0.0032    ,   28495183
 DSO 1     3669,2.016     ,-2.78     ,-1.39     ,0.0635    ,          ,          ,          ,          ,   28496965
 DSO 2     3664,          ,          ,          ,          ,-0.079    ,-0.317    ,0.400     ,0.0163    ,   28505183
 DSO 1     3670,1.873     ,2.58      ,-2.18     ,0.0536    ,          ,          ,          ,          ,   28506965
 DSO 2     3665,          ,          ,          ,          ,-0.258    ,-0.238    ,0.388     ,0.0230    ,   28515183
 DSO 1     3671,2.048     ,-0.60     ,-2.58     ,0.0496    ,          ,          ,          ,          ,   28516965
 DSO 2     3666,          ,          ,          ,          ,-0.099    ,-0.179    ,0.460     ,0.0163    ,   28525183
 DSO 1     3672,1.905     ,0.60      ,-0.20     ,0.0853    ,          ,          ,          ,          ,   28526965
 DSO 2     3667,          ,          ,          ,          ,-0.139    ,-0.516    ,0.531     ,0.0171    ,   28535183
 DSO 1     3673,1.873     ,-4.37     ,0.79      ,0.0377    ,          ,          ,          ,          ,   28536965
 DSO 2     3668,          ,          ,          ,          ,-0.278    ,-0.060    ,0.317     ,0.0099    ,   28545183
 DSO 1     3674,2.127     ,-0.40     ,0.79      ,0.0615    ,          ,          ,          ,          ,   28546965
 DSO 2     3669,          ,          ,          ,          ,-0.159    ,-0.258    ,0.340     ,0.0075    ,   28555183
 DSO 1     3675,2.222     ,-2.58     ,0.00      ,0.0357    ,          ,          ,          ,          ,   28556965
 DSO 2     3670,          ,          ,          ,          ,-0.119    ,-0.119    ,0.329     ,0.0115    ,   28565183
 DSO 1     3676,1.873     ,-1.39     ,0.40      ,0.0437    ,          ,          ,          ,          ,   28566965
 DSO 2     3671,          ,          ,          ,          ,0.298     ,-0.238    ,0.412     ,0.0060    ,   28575183
 DSO 1     3677,1.952     ,-3.37     ,0.00      ,0.0377    ,          ,          ,          ,          ,   28576965
 DSO 2     3672,          ,          ,          ,          ,-0.020    ,-0.317    ,0.352     ,0.0123    ,   28585183
 DSO 1     3678,2.079     ,0.99      ,-3.17     ,0.0853    ,          ,          ,          ,          ,   28586965
 DSO 2     3673,          ,          ,          ,          ,0.060     ,-0.218    ,0.507     ,0.0067    ,   28595183
 DSO 1     3679,1.873     ,-1.59     ,-0.40     ,0.0496    ,          ,          ,          ,          ,   28596965
 DSO 2     3674,          ,          ,          ,          ,0.040     ,-0.179    ,0.364     ,0.0123    ,   28605183
 DSO 1     3680,1.937     ,-4.37     ,1.39      ,0.0694    ,          ,          ,          ,          ,   28606965
 DSO 2     3675,          ,          ,          ,          ,-0.020    ,-0.040    ,0.448     ,0.0127    ,   28615183
 DSO 1     3681,1.810     ,-2.18     ,1.79      ,0.0278    ,          ,          ,          ,          ,   28616965
 DSO 2     3676,          ,          ,          ,          ,-0.079    ,-0.298    ,0.031     ,0.0091    ,   28625183
 DSO 1     3682,1.825     ,-1.98     ,3.17      ,0.0516    ,          ,          ,          ,          ,   28626965
 DSO 2     3677,          ,          ,          ,          ,-0.218    ,-0.040    ,0.055     ,0.0135    ,   28635183
 DSO 1     3683,1.952     ,-1.79     ,3.17      ,0.0278    ,          ,          ,          ,          ,   28636965
 DSO 2     3678,          ,          ,          ,          ,-0.278    ,-0.079    ,0.483     ,0.0107    ,   28645183
 DSO 1     3684,1.873     ,0.20      ,1.39      ,0.0516    ,          ,          ,          ,          ,   28646965
 DSO 2     3679,          ,          ,          ,          ,0.119     ,-0.417    ,0.388     ,0.0056    ,   28655183
 DSO 1     3685,1.952     ,-1.19     ,-0.79     ,0.0476    ,          ,          ,          ,          ,   28656965
 DSO 2     3680,          ,          ,          ,          ,-0.238    ,-0.397    ,0.388     ,0.0123    ,   28665183
 DSO 1     3686,2.111     ,-3.57     ,-1.39     ,0.0595    ,          ,          ,          ,          ,   28666965
 DSO 2     3681,          ,          ,          ,          ,0.040     ,-0.397    ,0.424     ,0.0179    ,   28675183
 DSO 1     3687,2.000     ,3.77      ,-1.59     ,0.0437    ,          ,          ,          ,          ,   28676965
 DSO 2     3682,          ,          ,          ,          ,-0.060    ,0.000     ,0.602     ,0.0119    ,   28685183
 DSO 1     3688,2.063     ,-3.37     ,0.00      ,0.0873    ,          ,          ,          ,          ,   28686965
 DSO 2     3683,          ,          ,          ,          ,-0.099    ,-0.298    ,0.543     ,0.0206    ,   28695183
 DSO 1     3689,1.714     ,-3.37     ,3.37      ,0.0536    ,          ,          ,          ,          ,   28696965
 DSO 2     3684,          ,          ,          ,          ,-0.238    ,-0.258    ,0.317     ,0.0107    ,   28705183
 DSO 1     3690,1.841     ,3.97      ,1.98      ,0.0734    ,          ,          ,          ,          ,   28706965
 DSO 2     3685,          ,          ,          ,          ,0.060     ,-0.258    ,0.162     ,0.0103    ,   28715183
 DSO 1     3691,1.810     ,-1.39     ,3.77      ,0.0794    ,          ,          ,          ,          ,   28716965
 DSO 2     3686,          ,          ,          ,          ,-0.198    ,-0.179    ,0.400     ,0.0099    ,   28725183
 DSO 1     3692,1.778     ,-2.58     ,0.79      ,0.0615    ,          ,          ,          ,          ,   28726965
 DSO 2     3687,          ,          ,          ,          ,-0.119    ,0.000     ,0.340     ,0.0016    ,   28735183
 DSO 1     3693,1.937     ,-2.58     ,-2.38     ,0.0437    ,          ,          ,          ,          ,   28736965
 DSO 2     3688,          ,          ,          ,          ,-0.020    ,-0.159    ,0.448     ,0.0159    ,   28745183
 DSO 1     3694,1.794     ,0.60      ,-0.40     ,0.0615    ,          ,          ,          ,          ,   28746965
 DSO 2     3689,          ,          ,          ,          ,-0.119    ,-0.258    ,0.269     ,0.0171    ,   28755183
 DSO 1     3695,2.000     ,1.39      ,1.39      ,0.0317    ,          ,          ,          ,          ,   28756965
 DSO 2     3690,          ,          ,          ,          ,0.079     ,-0.377    ,0.424     ,0.0187    ,   28765183
 DSO 1     3696,1.873     ,2.38      ,-3.37     ,0.0516    ,          ,          ,          ,          ,   28766965
 DSO 2     3691,          ,          ,          ,          ,-0.139    ,-0.119    ,0.543     ,0.0190    ,   28775183
 DSO 1     3697,1.889     ,-3.37     ,4.76      ,0.0456    ,          ,          ,          ,          ,   28776965
 DSO 2     3692,          ,          ,          ,          ,0.159     ,-0.238    ,0.364     ,0.0115    ,   28785183
 DSO 1     3698,1.778     ,-1.39     ,-0.60     ,0.0337    ,          ,          ,          ,          ,   28786965
 DSO 2     3693,          ,          ,          ,          ,0.000     ,-0.159    ,0.257     ,0.0087    ,   28795183
 DSO 1     3699,1.873     ,-2.98     ,2.78      ,0.0258    ,          ,          ,          ,          ,   28796965
 DSO 2     3694,          ,          ,          ,          ,-0.317    ,-0.258    ,0.352     ,0.0107    ,   28805183
 DSO 1     3700,1.952     ,-2.18     ,0.79      ,0.0159    ,          ,          ,          ,          ,   28806965
 DSO 2     3695,          ,          ,          ,          ,-0.119    ,-0.218    ,0.210     ,0.0060    ,   28815183
 DSO 1     3701,1.921     ,-0.20     ,0.00      ,0.0575    ,          ,          ,          ,          ,   28816965
 DSO 2     3696,          ,          ,          ,          ,0.079     ,-0.218    ,0.221     ,0.0087    ,   28825183
 DSO 1     3702,2.000     ,-2.78     ,1.19      ,0.0317    ,          ,          ,          ,          ,   28826965
 DSO 2     3697,          ,          ,          ,          ,0.020     ,-0.357    ,0.471     ,0.0214    ,   28835183
 DSO 1     3703,2.111     ,-0.79     ,0.99      ,0.0556    ,          ,          ,          ,          ,   28836965
 DSO 2     3698,          ,          ,          ,          ,0.060     ,-0.060    ,0.305     ,0.0163    ,   28845183
 DSO 1     3704,2.365     ,0.60      ,-1.79     ,0.0536    ,          ,          ,          ,          ,   28846965
 DSO 2     3699,          ,          ,          ,          ,0.000     ,-0.159    ,0.483     ,0.0202    ,   28855183
 DSO 1     3705,1.635     ,-4.76     ,3.77      ,0.0536    ,          ,          ,          ,          ,   28856965
 DSO 2     3700,          ,          ,          ,          ,0.079     ,-0.159    ,0.352     ,0.0163    ,   28865183
 DSO 1     3706,1.698     ,0.79      ,1.39      ,0.0476    ,          ,          ,          ,          ,   28866965
 DSO 2     3701,          ,          ,          ,          ,0.099     ,-0.476    ,0.293     ,0.0107    ,   28875183
 DSO 1     3707,1.746     ,2.18      ,4.37      ,0.0476    ,          ,          ,          ,          ,   28876965
 DSO 2     3702,          ,          ,          ,          ,-0.060    ,-0.437    ,0.340     ,0.0079    ,   28885183
 DSO 1     3708,2.000     ,-4.37     ,3.17      ,0.0238    ,          ,          ,          ,          ,   28886965
 DSO 2     3703,          ,          ,          ,          ,-0.099    ,-0.377    ,0.376     ,0.0091    ,   28895183
 DSO 1     3709,1.794     ,-2.18     ,-0.79     ,0.0516    ,          ,          ,          ,          ,   28896965
 DSO 2     3704,          ,          ,          ,          ,0.099     ,-0.337    ,0.233     ,0.0107    ,   28905183
 DSO 1     3710,1.937     ,3.17      ,-2.78     ,0.0655    ,          ,          ,          ,          ,   28906965
 DSO 2     3705,          ,          ,          ,          ,0.000     ,-0.278    ,0.364     ,0.0183    ,   28915183
 DSO 1     3711,1.984     ,-1.19     ,-0.79     ,0.0893    ,          ,          ,          ,          ,   28916965
 DSO 2     3706,          ,          ,          ,          ,-0.099    ,-0.139    ,0.626     ,0.0171    ,   28925183
 DSO 1     3712,1.905     ,0.40      ,0.99      ,0.0655    ,          ,          ,          ,          ,   28926965
 DSO 2     3707,          ,          ,          ,          ,-0.198    ,-0.139    ,0.400     ,0.0202    ,   28935183
 DSO 1     3713,1.778     ,-2.78     ,1.39      ,0.0456    ,          ,          ,          ,          ,   28936965
 DSO 2     3708,          ,          ,          ,          ,-0.139    ,-0.139    ,0.293     ,0.0210    ,   28945183
 DSO 1     3714,1.937     ,-3.57     ,1.59      ,0.0317    ,          ,          ,          ,          ,   28946965
 DSO 2     3709,          ,          ,          ,          ,0.159     ,0.000     ,0.245     ,0.0091    ,   28955183
 DSO 1     3715,1.730     ,-2.78     ,3.17      ,0.0496    ,          ,          ,          ,          ,   28956965
 DSO 2     3710,          ,          ,          ,          ,-0.099    ,-0.298    ,0.376     ,0.0075    ,   28965183
 DSO 1     3716,1.905     ,-0.40     ,1.79      ,0.0496    ,          ,          ,          ,          ,   28966965
 DSO 2     3711,          ,          ,          ,          ,0.020     ,-0.317    ,0.483     ,0.0107    ,   28975183
 DSO 1     3717,2.190     ,1.19      ,-1.39     ,0.0258    ,          ,          ,          ,          ,   28976965
 DSO 2     3712,          ,          ,          ,          ,0.099     ,-0.020    ,0.221     ,0.0218    ,   28985183
 DSO 1     3718,2.048     ,-0.40     ,0.20      ,0.0575    ,          ,          ,          ,          ,   28986965
 DSO 2     3713,          ,          ,          ,          ,0.139     ,-0.516    ,0.352     ,0.0159    ,   28995183
 DSO 1     3719,1.984     ,1.19      ,0.00      ,0.0476    ,          ,          ,          ,          ,   28996965
 DSO 2     3714,          ,          ,          ,          ,-0.258    ,-0.417    ,0.519     ,0.0175    ,   29005183
 DSO 1     3720,1.778     ,0.20      ,-2.58     ,0.0516    ,          ,          ,          ,          ,   29006965
 DSO 2     3715,          ,          ,          ,          ,0.000     ,-0.298    ,0.471     ,0.0119    ,   29015183
 DSO 1     3721,1.714     ,-3.37     ,1.98      ,0.0258    ,          ,          ,          ,          ,   29016965
 DSO 2     3716,          ,          ,          ,          ,0.159     ,-0.258    ,0.162     ,0.0163    ,   29025183
 DSO 1     3722,1.603     ,-2.38     ,0.40      ,0.0575    ,          ,          ,          ,          ,   29026965
 DSO 2     3717,          ,          ,          ,          ,-0.099    ,0.020     ,0.126     ,0.0079    ,   29035183
 DSO 1     3723,2.063     ,-3.57     ,2.18      ,0.0675    ,          ,          ,          ,          ,   29036965
 DSO 2     3718,          ,          ,          ,          ,-0.476    ,-0.079    ,0.376     ,0.0135    ,   29045183
 DSO 1     3724,1.921     ,-0.20     ,3.97      ,0.0456    ,          ,          ,          ,          ,   29046965
 DSO 2     3719,          ,          ,          ,          ,0.020     ,-0.119    ,0.329     ,0.0099    ,   29055183
 DSO 1     3725,1.984     ,0.99      ,-1.59     ,0.0575    ,          ,          ,          ,          ,   29056965
 DSO 2     3720,          ,          ,          ,          ,0.179     ,-0.060    ,0.340     ,0.0187    ,   29065183
 DSO 1     3726,1.714     ,-1.79     ,1.98      ,0.0377    ,          ,          ,          ,          ,   29066965
 DSO 2     3721,          ,          ,          ,          ,-0.060    ,0.060     ,0.424     ,0.0163    ,   29075183
 DSO 1     3727,1.714     ,-0.20     ,-0.79     ,0.0714    ,          ,          ,          ,          ,   29076965
 DSO 2     3722,          ,          ,          ,          ,0.000     ,-0.179    ,0.424     ,0.0087    ,   29085183
 DSO 1     3728,2.048     ,2.18      ,-0.40     ,0.0694    ,          ,          ,          ,          ,   29086965
 DSO 2     3723,          ,          ,          ,          ,-0.079    ,-0.377    ,0.579     ,0.0202    ,   29095183
 DSO 1     3729,1.381     ,-1.59     ,-3.77     ,0.0635    ,          ,          ,          ,          ,   29096965
 DSO 2     3724,          ,          ,          ,          ,-0.040    ,-0.317    ,0.460     ,0.0198    ,   29105183
 DSO 1     3730,1.746     ,-0.79     ,1.39      ,0.0575    ,          ,          ,          ,          ,   29106965
 DSO 2     3725,          ,          ,          ,          ,-0.377    ,-0.079    ,0.269     ,0.0131    ,   29115183
 DSO 1     3731,1.778     ,-4.96     ,1.19      ,0.0496    ,          ,          ,          ,          ,   29116965
 DSO 2     3726,          ,          ,          ,          ,-0.258    ,-0.258    ,0.245     ,0.0139    ,   29125183
 DSO 1     3732,1.921     ,1.98      ,1.59      ,0.0456    ,          ,          ,          ,          ,   29126965
 DSO 2     3727,          ,          ,          ,          ,-0.159    ,-0.357    ,0.305     ,0.0056    ,   29135183
 DSO 1     3733,1.762     ,0.99      ,-0.79     ,0.0734    ,          ,          ,          ,          ,   29136965
 DSO 2     3728,          ,          ,          ,          ,0.020     ,-0.258    ,0.233     ,0.0151    ,   29145183
 DSO 1     3734,2.032     ,-0.40     ,0.40      ,0.0556    ,          ,          ,          ,          ,   29146965
 DSO 2     3729,          ,          ,          ,          ,-0.079    ,-0.119    ,0.483     ,0.0075    ,   29155183
 DSO 1     3735,1.905     ,-1.19     ,-1.79     ,0.0556    ,          ,          ,          ,          ,   29156965
 DSO 2     3730,          ,          ,          ,          ,0.159     ,-0.020    ,0.352     ,0.0155    ,   29165183
 DSO 1     3736,1.857     ,0.40      ,-0.99     ,0.0774    ,          ,          ,          ,          ,   29166965
 DSO 2     3731,          ,          ,          ,          ,-0.040    ,-0.417    ,0.305     ,0.0183    ,   29175183
 DSO 1     3737,1.921     ,-0.40     ,-1.19     ,0.0754    ,          ,          ,          ,          ,   29176965
 DSO 2     3732,          ,          ,          ,          ,0.099     ,-0.179    ,0.281     ,0.0163    ,   29185183
 DSO 1     3738,1.667     ,-2.98     ,4.56      ,0.0774    ,          ,          ,          ,          ,   29186965
 DSO 2     3733,          ,          ,          ,          ,-0.060    ,-0.099    ,0.531     ,0.0159    ,   29195183
 DSO 1     3739,1.857     ,-4.96     ,0.40      ,0.0476    ,          ,          ,          ,          ,   29196965
 DSO 2     3734,          ,          ,          ,          ,-0.159    ,-0.317    ,0.352     ,0.0087    ,   29205183
 DSO 1     3740,1.841     ,-0.40     ,4.17      ,0.0655    ,          ,          ,          ,          ,   29206965
 DSO 2     3735,          ,          ,          ,          ,0.020     ,-0.218    ,0.317     ,0.0139    ,   29215183
 DSO 1     3741,1.698     ,-0.79     ,2.78      ,0.0476    ,          ,          ,          ,          ,   29216965
 DSO 2     3736,          ,          ,          ,          ,0.099     ,-0.020    ,0.281     ,0.0163    ,   29225183
 DSO 1     3742,1.683     ,-2.58     ,-1.59     ,0.0734    ,          ,          ,          ,          ,   29226965
 DSO 2     3737,          ,          ,          ,          ,0.159     ,0.060     ,0.424     ,0.0135    ,   29235183
 DSO 1     3743,1.921     ,0.20      ,-0.60     ,0.0675    ,          ,          ,          ,          ,   29236965
