               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
 DSO 1     3737,2.143     ,0.20      ,0.00      ,0.0952    ,          ,          ,          ,          ,   29173237
 DSO 2     3732,          ,          ,          ,          ,0.218     ,-0.060    ,0.293     ,0.0210    ,   29181581
 DSO 1     3738,1.683     ,-2.58     ,0.99      ,0.0714    ,          ,          ,          ,          ,   29183237
 DSO 2     3733,          ,          ,          ,          ,-0.159    ,-0.337    ,0.436     ,0.0143    ,   29191581
 DSO 1     3739,2.063     ,-1.19     ,3.17      ,0.0714    ,          ,          ,          ,          ,   29193237
 DSO 2     3734,          ,          ,          ,          ,-0.238    ,-0.060    ,0.364     ,0.0115    ,   29201581
 DSO 1     3740,2.111     ,0.40      ,1.39      ,0.0734    ,          ,          ,          ,          ,   29203237
 DSO 2     3735,          ,          ,          ,          ,-0.298    ,-0.516    ,0.162     ,0.0075    ,   29211581
 DSO 1     3741,2.016     ,0.00      ,2.78      ,0.0615    ,          ,          ,          ,          ,   29213237
 DSO 2     3736,          ,          ,          ,          ,0.079     ,0.020     ,0.364     ,0.0131    ,   29221581
 DSO 1     3742,2.000     ,-0.20     ,3.37      ,0.1071    ,          ,          ,          ,          ,   29223237
 DSO 2     3737,          ,          ,          ,          ,-0.179    ,-0.397    ,0.400     ,0.0131    ,   29231581
 DSO 1     3743,2.222     ,-1.39     ,-0.40     ,0.1131    ,          ,          ,          ,          ,   29233237
 DSO 2     3738,          ,          ,          ,          ,-0.040    ,-0.258    ,0.638     ,0.0119    ,   29241581
 DSO 1     3744,2.190     ,0.40      ,3.77      ,0.0913    ,          ,          ,          ,          ,   29243237
 DSO 2     3739,          ,          ,          ,          ,-0.417    ,-0.377    ,0.269     ,0.0163    ,   29251581
 DSO 1     3745,1.857     ,1.59      ,1.19      ,0.0794    ,          ,          ,          ,          ,   29253237
 DSO 2     3740,          ,          ,          ,          ,0.099     ,-0.278    ,0.626     ,0.0175    ,   29261581
 DSO 1     3746,1.937     ,1.19      ,1.98      ,0.0556    ,          ,          ,          ,          ,   29263237
 DSO 2     3741,          ,          ,          ,          ,0.337     ,-0.040    ,0.305     ,0.0139    ,   29271581
 DSO 1     3747,1.952     ,-2.38     ,1.59      ,0.0853    ,          ,          ,          ,          ,   29273237
 DSO 2     3742,          ,          ,          ,          ,-0.198    ,-0.377    ,0.269     ,0.0083    ,   29281581
 DSO 1     3748,1.794     ,-1.19     ,3.17      ,0.0238    ,          ,          ,          ,          ,   29283237
 DSO 2     3743,          ,          ,          ,          ,-0.298    ,-0.139    ,0.126     ,0.0036    ,   29291581
 DSO 1     3749,1.889     ,-1.39     ,-0.99     ,0.0635    ,          ,          ,          ,          ,   29293237
 DSO 2     3744,          ,          ,          ,          ,-0.079    ,-0.575    ,0.198     ,0.0075    ,   29301581
 DSO 1     3750,1.825     ,-1.59     ,3.37      ,0.0873    ,          ,          ,          ,          ,   29303237
 DSO 2     3745,          ,          ,          ,          ,-0.060    ,-0.278    ,0.436     ,0.0123    ,   29311581
 DSO 1     3751,2.048     ,-1.98     ,1.39      ,0.0873    ,          ,          ,          ,          ,   29313237
 DSO 2     3746,          ,          ,          ,          ,0.060     ,0.020     ,0.436     ,0.0024    ,   29321581
 DSO 1     3752,1.952     ,-1.79     ,2.78      ,0.0714    ,          ,          ,          ,          ,   29323237
 DSO 2     3747,          ,          ,          ,          ,-0.099    ,-0.298    ,0.388     ,0.0147    ,   29331581
 DSO 1     3753,2.127     ,4.76      ,4.56      ,0.1032    ,          ,          ,          ,          ,   29333237
 DSO 2     3748,          ,          ,          ,          ,-0.278    ,-0.179    ,0.364     ,0.0230    ,   29341581
 DSO 1     3754,2.206     ,0.40      ,4.96      ,0.1131    ,          ,          ,          ,          ,   29343237
 DSO 2     3749,          ,          ,          ,          ,-0.139    ,-0.198    ,0.424     ,0.0159    ,   29351581
 DSO 1     3755,1.937     ,-3.17     ,2.78      ,0.0754    ,          ,          ,          ,          ,   29353237
 DSO 2     3750,          ,          ,          ,          ,-0.179    ,-0.516    ,0.495     ,0.0167    ,   29361581
 DSO 1     3756,1.841     ,-0.79     ,4.76      ,0.0456    ,          ,          ,          ,          ,   29363237
 DSO 2     3751,          ,          ,          ,          ,-0.337    ,-0.079    ,0.257     ,0.0099    ,   29371581
 DSO 1     3757,1.968     ,1.19      ,2.78      ,0.0794    ,          ,          ,          ,          ,   29373237
 DSO 2     3752,          ,          ,          ,          ,-0.159    ,-0.238    ,0.281     ,0.0067    ,   29381581
 DSO 1     3758,2.143     ,-0.60     ,5.16      ,0.0357    ,          ,          ,          ,          ,   29383237
 DSO 2     3753,          ,          ,          ,          ,-0.139    ,-0.099    ,0.317     ,0.0107    ,   29391581
 DSO 1     3759,2.254     ,-1.19     ,3.17      ,0.0694    ,          ,          ,          ,          ,   29393237
 DSO 2     3754,          ,          ,          ,          ,0.258     ,-0.238    ,0.424     ,0.0056    ,   29401581
 DSO 1     3760,2.127     ,-0.99     ,0.40      ,0.0595    ,          ,          ,          ,          ,   29403237
 DSO 2     3755,          ,          ,          ,          ,-0.079    ,-0.337    ,0.340     ,0.0123    ,   29411581
 DSO 1     3761,1.968     ,2.18      ,3.77      ,0.1012    ,          ,          ,          ,          ,   29413237
 DSO 2     3756,          ,          ,          ,          ,0.000     ,-0.198    ,0.495     ,0.0071    ,   29421581
 DSO 1     3762,2.206     ,1.59      ,2.58      ,0.0694    ,          ,          ,          ,          ,   29423237
 DSO 2     3757,          ,          ,          ,          ,0.020     ,-0.198    ,0.340     ,0.0119    ,   29431581
 DSO 1     3763,2.063     ,-2.38     ,3.77      ,0.0655    ,          ,          ,          ,          ,   29433237
 DSO 2     3758,          ,          ,          ,          ,-0.020    ,-0.040    ,0.448     ,0.0123    ,   29441581
 DSO 1     3764,2.063     ,-1.19     ,3.37      ,0.0615    ,          ,          ,          ,          ,   29443237
 DSO 2     3759,          ,          ,          ,          ,-0.079    ,-0.298    ,0.007     ,0.0083    ,   29451581
 DSO 1     3765,2.000     ,0.00      ,3.57      ,0.0893    ,          ,          ,          ,          ,   29453237
 DSO 2     3760,          ,          ,          ,          ,-0.238    ,-0.020    ,0.055     ,0.0123    ,   29461581
 DSO 1     3766,1.921     ,0.20      ,2.58      ,0.0694    ,          ,          ,          ,          ,   29463237
 DSO 2     3761,          ,          ,          ,          ,-0.298    ,-0.099    ,0.483     ,0.0099    ,   29471581
 DSO 1     3767,2.159     ,-1.79     ,-0.40     ,0.1151    ,          ,          ,          ,          ,   29473237
 DSO 2     3762,          ,          ,          ,          ,0.099     ,-0.397    ,0.352     ,0.0040    ,   29481581
 DSO 1     3768,2.063     ,-3.37     ,1.98      ,0.0595    ,          ,          ,          ,          ,   29483237
 DSO 2     3763,          ,          ,          ,          ,-0.258    ,-0.397    ,0.364     ,0.0119    ,   29491581
 DSO 1     3769,1.984     ,3.77      ,1.98      ,0.1250    ,          ,          ,          ,          ,   29493237
 DSO 2     3764,          ,          ,          ,          ,0.060     ,-0.377    ,0.400     ,0.0171    ,   29501581
 DSO 1     3770,2.175     ,0.40      ,2.98      ,0.0833    ,          ,          ,          ,          ,   29503237
 DSO 2     3765,          ,          ,          ,          ,-0.119    ,-0.020    ,0.590     ,0.0119    ,   29511581
 DSO 1     3771,2.079     ,-2.58     ,1.79      ,0.0456    ,          ,          ,          ,          ,   29513237
 DSO 2     3766,          ,          ,          ,          ,-0.139    ,-0.298    ,0.519     ,0.0194    ,   29521581
 DSO 1     3772,2.000     ,-3.97     ,1.19      ,0.0437    ,          ,          ,          ,          ,   29523237
 DSO 2     3767,          ,          ,          ,          ,-0.238    ,-0.218    ,0.269     ,0.0107    ,   29531581
 DSO 1     3773,2.000     ,-0.99     ,-0.99     ,0.0655    ,          ,          ,          ,          ,   29533237
 DSO 2     3768,          ,          ,          ,          ,0.060     ,-0.298    ,0.138     ,0.0095    ,   29541581
 DSO 1     3774,2.190     ,0.00      ,4.96      ,0.0556    ,          ,          ,          ,          ,   29543237
 DSO 2     3769,          ,          ,          ,          ,-0.238    ,-0.159    ,0.364     ,0.0095    ,   29551581
 DSO 1     3775,1.825     ,-0.20     ,1.39      ,0.0992    ,          ,          ,          ,          ,   29553237
 DSO 2     3770,          ,          ,          ,          ,-0.159    ,0.000     ,0.305     ,0.0004    ,   29561581
 DSO 1     3776,2.333     ,0.60      ,0.40      ,0.0516    ,          ,          ,          ,          ,   29563237
 DSO 2     3771,          ,          ,          ,          ,-0.099    ,-0.179    ,0.424     ,0.0155    ,   29571581
 DSO 1     3777,2.254     ,0.79      ,4.76      ,0.0734    ,          ,          ,          ,          ,   29573237
 DSO 2     3772,          ,          ,          ,          ,-0.179    ,-0.238    ,0.245     ,0.0171    ,   29581581
 DSO 1     3778,2.063     ,0.20      ,3.97      ,0.0853    ,          ,          ,          ,          ,   29583237
 DSO 2     3773,          ,          ,          ,          ,0.040     ,-0.377    ,0.412     ,0.0175    ,   29591581
 DSO 1     3779,2.111     ,0.79      ,2.38      ,0.0833    ,          ,          ,          ,          ,   29593237
 DSO 2     3774,          ,          ,          ,          ,-0.159    ,-0.119    ,0.555     ,0.0179    ,   29601581
 DSO 1     3780,2.063     ,-2.98     ,4.56      ,0.0317    ,          ,          ,          ,          ,   29603237
 DSO 2     3775,          ,          ,          ,          ,0.139     ,-0.258    ,0.340     ,0.0111    ,   29611581
 DSO 1     3781,1.937     ,-1.59     ,4.96      ,0.0278    ,          ,          ,          ,          ,   29613237
 DSO 2     3776,          ,          ,          ,          ,-0.060    ,-0.159    ,0.245     ,0.0079    ,   29621581
 DSO 1     3782,2.095     ,-1.19     ,2.98      ,0.0675    ,          ,          ,          ,          ,   29623237
 DSO 2     3777,          ,          ,          ,          ,-0.337    ,-0.278    ,0.352     ,0.0107    ,   29631581
 DSO 1     3783,2.079     ,-0.99     ,3.57      ,0.0218    ,          ,          ,          ,          ,   29633237
 DSO 2     3778,          ,          ,          ,          ,-0.139    ,-0.218    ,0.198     ,0.0052    ,   29641581
 DSO 1     3784,2.111     ,0.60      ,2.38      ,0.0813    ,          ,          ,          ,          ,   29643237
 DSO 2     3779,          ,          ,          ,          ,0.040     ,-0.238    ,0.174     ,0.0075    ,   29651581
 DSO 1     3785,1.937     ,1.19      ,3.97      ,0.0893    ,          ,          ,          ,          ,   29653237
 DSO 2     3780,          ,          ,          ,          ,0.000     ,-0.357    ,0.424     ,0.0214    ,   29661581
 DSO 1     3786,2.365     ,2.78      ,5.75      ,0.0972    ,          ,          ,          ,          ,   29663237
 DSO 2     3781,          ,          ,          ,          ,0.040     ,-0.040    ,0.281     ,0.0163    ,   29671581
 DSO 1     3787,2.079     ,1.79      ,3.17      ,0.0714    ,          ,          ,          ,          ,   29673237
 DSO 2     3782,          ,          ,          ,          ,-0.020    ,-0.139    ,0.448     ,0.0202    ,   29681581
 DSO 1     3788,2.079     ,-3.37     ,2.98      ,0.0456    ,          ,          ,          ,          ,   29683237
 DSO 2     3783,          ,          ,          ,          ,0.060     ,-0.179    ,0.329     ,0.0159    ,   29691581
 DSO 1     3789,2.143     ,-0.20     ,1.59      ,0.0337    ,          ,          ,          ,          ,   29693237
 DSO 2     3784,          ,          ,          ,          ,0.079     ,-0.476    ,0.305     ,0.0099    ,   29701581
 DSO 1     3790,2.000     ,-0.20     ,2.78      ,0.0556    ,          ,          ,          ,          ,   29703237
 DSO 2     3785,          ,          ,          ,          ,-0.060    ,-0.437    ,0.317     ,0.0071    ,   29711581
 DSO 1     3791,2.190     ,1.19      ,1.39      ,0.0575    ,          ,          ,          ,          ,   29713237
 DSO 2     3786,          ,          ,          ,          ,-0.119    ,-0.377    ,0.388     ,0.0079    ,   29721581
 DSO 1     3792,1.984     ,-1.39     ,2.38      ,0.0556    ,          ,          ,          ,          ,   29723237
 DSO 2     3787,          ,          ,          ,          ,0.020     ,-0.357    ,0.210     ,0.0099    ,   29731581
 DSO 1     3793,2.381     ,-1.59     ,4.56      ,0.0933    ,          ,          ,          ,          ,   29733237
 DSO 2     3788,          ,          ,          ,          ,-0.020    ,-0.298    ,0.352     ,0.0179    ,   29741581
 DSO 1     3794,2.175     ,0.40      ,1.79      ,0.0813    ,          ,          ,          ,          ,   29743237
 DSO 2     3789,          ,          ,          ,          ,-0.099    ,-0.179    ,0.614     ,0.0155    ,   29751581
 DSO 1     3795,2.175     ,2.58      ,3.97      ,0.0913    ,          ,          ,          ,          ,   29753237
 DSO 2     3790,          ,          ,          ,          ,-0.238    ,-0.139    ,0.364     ,0.0198    ,   29761581
 DSO 1     3796,1.937     ,0.40      ,2.78      ,0.0516    ,          ,          ,          ,          ,   29763237
 DSO 2     3791,          ,          ,          ,          ,-0.139    ,-0.159    ,0.269     ,0.0206    ,   29771581
 DSO 1     3797,1.905     ,-1.19     ,3.17      ,0.0615    ,          ,          ,          ,          ,   29773237
 DSO 2     3792,          ,          ,          ,          ,0.119     ,0.000     ,0.210     ,0.0087    ,   29781581
 DSO 1     3798,1.873     ,0.60      ,4.37      ,0.0655    ,          ,          ,          ,          ,   29783237
 DSO 2     3793,          ,          ,          ,          ,-0.119    ,-0.317    ,0.376     ,0.0071    ,   29791581
 DSO 1     3799,1.857     ,-2.58     ,2.18      ,0.0357    ,          ,          ,          ,          ,   29793237
 DSO 2     3794,          ,          ,          ,          ,0.020     ,-0.317    ,0.471     ,0.0091    ,   29801581
 DSO 1     3800,2.079     ,-2.98     ,4.76      ,0.0853    ,          ,          ,          ,          ,   29803237
 DSO 2     3795,          ,          ,          ,          ,0.079     ,-0.060    ,0.198     ,0.0214    ,   29811581
 DSO 1     3801,2.000     ,3.77      ,1.59      ,0.0952    ,          ,          ,          ,          ,   29813237
 DSO 2     3796,          ,          ,          ,          ,0.179     ,-0.536    ,0.340     ,0.0163    ,   29821581
 DSO 1     3802,2.270     ,0.20      ,3.97      ,0.1111    ,          ,          ,          ,          ,   29823237
 DSO 2     3797,          ,          ,          ,          ,-0.258    ,-0.377    ,0.495     ,0.0163    ,   29831581
 DSO 1     3803,2.127     ,0.99      ,1.59      ,0.0595    ,          ,          ,          ,          ,   29833237
 DSO 2     3798,          ,          ,          ,          ,-0.040    ,-0.317    ,0.460     ,0.0123    ,   29841581
 DSO 1     3804,2.079     ,0.40      ,2.18      ,0.0714    ,          ,          ,          ,          ,   29843237
 DSO 2     3799,          ,          ,          ,          ,0.179     ,-0.278    ,0.162     ,0.0147    ,   29851581
 DSO 1     3805,1.841     ,0.20      ,4.96      ,0.0496    ,          ,          ,          ,          ,   29853237
 DSO 2     3800,          ,          ,          ,          ,-0.079    ,0.040     ,0.114     ,0.0079    ,   29861581
 DSO 1     3806,2.032     ,-1.19     ,1.79      ,0.0774    ,          ,          ,          ,          ,   29863237
 DSO 2     3801,          ,          ,          ,          ,-0.496    ,-0.099    ,0.340     ,0.0127    ,   29871581
 DSO 1     3807,2.063     ,-0.40     ,0.20      ,0.0635    ,          ,          ,          ,          ,   29873237
 DSO 2     3802,          ,          ,          ,          ,0.000     ,-0.139    ,0.293     ,0.0091    ,   29881581
 DSO 1     3808,2.175     ,2.58      ,1.19      ,0.0714    ,          ,          ,          ,          ,   29883237
 DSO 2     3803,          ,          ,          ,          ,0.139     ,-0.040    ,0.305     ,0.0179    ,   29891581
 DSO 1     3809,2.270     ,2.38      ,0.60      ,0.0655    ,          ,          ,          ,          ,   29893237
 DSO 2     3804,          ,          ,          ,          ,-0.099    ,0.060     ,0.400     ,0.0159    ,   29901581
 DSO 1     3810,2.206     ,3.77      ,0.60      ,0.0774    ,          ,          ,          ,          ,   29903237
 DSO 2     3805,          ,          ,          ,          ,-0.060    ,-0.198    ,0.412     ,0.0087    ,   29911581
 DSO 1     3811,2.143     ,2.98      ,2.38      ,0.0694    ,          ,          ,          ,          ,   29913237
 DSO 2     3806,          ,          ,          ,          ,-0.099    ,-0.357    ,0.543     ,0.0194    ,   29921581
 DSO 1     3812,2.222     ,-1.98     ,0.00      ,0.0575    ,          ,          ,          ,          ,   29923237
 DSO 2     3807,          ,          ,          ,          ,-0.060    ,-0.317    ,0.448     ,0.0190    ,   29931581
 DSO 1     3813,2.063     ,-0.40     ,3.97      ,0.0734    ,          ,          ,          ,          ,   29933237
 DSO 2     3808,          ,          ,          ,          ,-0.337    ,-0.060    ,0.233     ,0.0131    ,   29941581
 DSO 1     3814,2.111     ,-1.19     ,2.78      ,0.0714    ,          ,          ,          ,          ,   29943237
 DSO 2     3809,          ,          ,          ,          ,-0.238    ,-0.278    ,0.257     ,0.0135    ,   29951581
 DSO 1     3815,1.841     ,0.99      ,2.78      ,0.0556    ,          ,          ,          ,          ,   29953237
 DSO 2     3810,          ,          ,          ,          ,-0.198    ,-0.317    ,0.281     ,0.0048    ,   29961581
 DSO 1     3816,2.048     ,-2.18     ,3.77      ,0.0377    ,          ,          ,          ,          ,   29963237
 DSO 2     3811,          ,          ,          ,          ,0.079     ,-0.258    ,0.233     ,0.0147    ,   29971581
 DSO 1     3817,1.984     ,-0.20     ,4.17      ,0.0635    ,          ,          ,          ,          ,   29973237
 DSO 2     3812,          ,          ,          ,          ,-0.040    ,-0.119    ,0.460     ,0.0067    ,   29981581
 DSO 1     3818,2.317     ,0.99      ,3.57      ,0.0734    ,          ,          ,          ,          ,   29983237
 DSO 2     3813,          ,          ,          ,          ,0.179     ,-0.020    ,0.340     ,0.0147    ,   29991581
 DSO 1     3819,2.190     ,-1.19     ,3.37      ,0.0933    ,          ,          ,          ,          ,   29993237
 DSO 2     3814,          ,          ,          ,          ,-0.020    ,-0.417    ,0.305     ,0.0167    ,   30001581
 DSO 1     3820,1.905     ,1.19      ,4.17      ,0.0794    ,          ,          ,          ,          ,   30003237
 DSO 2     3815,          ,          ,          ,          ,0.119     ,-0.179    ,0.269     ,0.0155    ,   30011581
 DSO 1     3821,1.810     ,-2.98     ,5.95      ,0.0734    ,          ,          ,          ,          ,   30013237
 DSO 2     3816,          ,          ,          ,          ,-0.079    ,-0.099    ,0.543     ,0.0151    ,   30021581
 DSO 1     3822,1.778     ,-2.58     ,1.59      ,0.0694    ,          ,          ,          ,          ,   30023237
 DSO 2     3817,          ,          ,          ,          ,-0.159    ,-0.298    ,0.329     ,0.0083    ,   30031581
 DSO 1     3823,2.079     ,-1.98     ,-0.40     ,0.0774    ,          ,          ,          ,          ,   30033237
 DSO 2     3818,          ,          ,          ,          ,0.060     ,-0.198    ,0.305     ,0.0139    ,   30041581
 DSO 1     3824,2.016     ,-0.40     ,3.97      ,0.0615    ,          ,          ,          ,          ,   30043237
 DSO 2     3819,          ,          ,          ,          ,0.139     ,-0.040    ,0.281     ,0.0159    ,   30051581
 DSO 1     3825,2.190     ,3.37      ,6.15      ,0.0734    ,          ,          ,          ,          ,   30053237
 DSO 2     3820,          ,          ,          ,          ,0.159     ,0.060     ,0.412     ,0.0131    ,   30061581
 DSO 1     3826,2.175     ,-0.79     ,2.98      ,0.1012    ,          ,          ,          ,          ,   30063237
 DSO 2     3821,          ,          ,          ,          ,0.079     ,-0.337    ,0.460     ,0.0087    ,   30071581
 DSO 1     3827,2.254     ,2.38      ,4.37      ,0.0972    ,          ,          ,          ,          ,   30073237
 DSO 2     3822,          ,          ,          ,          ,0.298     ,-0.397    ,0.305     ,0.0103    ,   30081581
 DSO 1     3828,2.159     ,2.38      ,0.79      ,0.0813    ,          ,          ,          ,          ,   30083237
 DSO 2     3823,          ,          ,          ,          ,-0.317    ,-0.198    ,0.388     ,0.0222    ,   30091581
 DSO 1     3829,1.810     ,0.00      ,4.17      ,0.0675    ,          ,          ,          ,          ,   30093237
 DSO 2     3824,          ,          ,          ,          ,-0.079    ,-0.298    ,0.364     ,0.0230    ,   30101581
 DSO 1     3830,2.127     ,-0.60     ,0.60      ,0.0655    ,          ,          ,          ,          ,   30103237
 DSO 2     3825,          ,          ,          ,          ,0.099     ,-0.377    ,0.388     ,0.0071    ,   30111581
 DSO 1     3831,2.222     ,0.99      ,2.58      ,0.0635    ,          ,          ,          ,          ,   30113237
 DSO 2     3826,          ,          ,          ,          ,0.119     ,-0.218    ,0.436     ,0.0115    ,   30121581
 DSO 1     3832,2.143     ,1.59      ,0.20      ,0.0595    ,          ,          ,          ,          ,   30123237
 DSO 2     3827,          ,          ,          ,          ,-0.119    ,-0.099    ,0.114     ,0.0151    ,   30131581
 DSO 1     3833,2.206     ,-1.19     ,4.56      ,0.0873    ,          ,          ,          ,          ,   30133237
 DSO 2     3828,          ,          ,          ,          ,-0.238    ,-0.476    ,0.293     ,0.0155    ,   30141581
 DSO 1     3834,2.270     ,0.00      ,1.98      ,0.0873    ,          ,          ,          ,          ,   30143237
 DSO 2     3829,          ,          ,          ,          ,-0.218    ,-0.556    ,0.424     ,0.0143    ,   30151581
 DSO 1     3835,2.048     ,0.20      ,0.99      ,0.1012    ,          ,          ,          ,          ,   30153237
 DSO 2     3830,          ,          ,          ,          ,-0.496    ,-0.079    ,0.340     ,0.0167    ,   30161581
 DSO 1     3836,2.206     ,0.60      ,0.00      ,0.0992    ,          ,          ,          ,          ,   30163237
 DSO 2     3831,          ,          ,          ,          ,0.238     ,-0.020    ,0.329     ,0.0218    ,   30171581
 DSO 1     3837,1.730     ,-2.38     ,1.39      ,0.0734    ,          ,          ,          ,          ,   30173237
 DSO 2     3832,          ,          ,          ,          ,-0.159    ,-0.357    ,0.436     ,0.0139    ,   30181581
 DSO 1     3838,2.048     ,-1.19     ,3.17      ,0.0754    ,          ,          ,          ,          ,   30183237
 DSO 2     3833,          ,          ,          ,          ,-0.238    ,-0.060    ,0.376     ,0.0131    ,   30191581
 DSO 1     3839,2.079     ,0.99      ,1.59      ,0.0714    ,          ,          ,          ,          ,   30193237
 DSO 2     3834,          ,          ,          ,          ,-0.258    ,-0.516    ,0.174     ,0.0075    ,   30201581
 DSO 1     3840,2.048     ,-0.20     ,2.78      ,0.0615    ,          ,          ,          ,          ,   30203237
 DSO 2     3835,          ,          ,          ,          ,0.099     ,0.040     ,0.376     ,0.0139    ,   30211581
 DSO 1     3841,2.063     ,0.00      ,3.37      ,0.1052    ,          ,          ,          ,          ,   30213237
 DSO 2     3836,          ,          ,          ,          ,-0.179    ,-0.357    ,0.424     ,0.0135    ,   30221581
 DSO 1     3842,2.270     ,-1.39     ,0.00      ,0.1131    ,          ,          ,          ,          ,   30223237
 DSO 2     3837,          ,          ,          ,          ,-0.060    ,-0.218    ,0.650     ,0.0123    ,   30231581
 DSO 1     3843,2.286     ,0.40      ,3.97      ,0.0893    ,          ,          ,          ,          ,   30233237
 DSO 2     3838,          ,          ,          ,          ,-0.397    ,-0.377    ,0.293     ,0.0175    ,   30241581
 DSO 1     3844,1.952     ,1.79      ,1.19      ,0.0794    ,          ,          ,          ,          ,   30243237
 DSO 2     3839,          ,          ,          ,          ,0.119     ,-0.278    ,0.602     ,0.0194    ,   30251581
 DSO 1     3845,2.063     ,0.99      ,1.98      ,0.0556    ,          ,          ,          ,          ,   30253237
 DSO 2     3840,          ,          ,          ,          ,0.337     ,-0.020    ,0.329     ,0.0135    ,   30261581
 DSO 1     3846,2.127     ,-2.58     ,1.39      ,0.0833    ,          ,          ,          ,          ,   30263237
 DSO 2     3841,          ,          ,          ,          ,-0.159    ,-0.357    ,0.281     ,0.0091    ,   30271581
 DSO 1     3847,1.952     ,-1.19     ,3.37      ,0.0238    ,          ,          ,          ,          ,   30273237
 DSO 2     3842,          ,          ,          ,          ,-0.258    ,-0.119    ,0.150     ,0.0040    ,   30281581
 DSO 1     3848,2.048     ,-1.59     ,-0.99     ,0.0635    ,          ,          ,          ,          ,   30283237
 DSO 2     3843,          ,          ,          ,          ,-0.060    ,-0.556    ,0.210     ,0.0079    ,   30291581
 DSO 1     3849,1.984     ,-1.59     ,3.37      ,0.0833    ,          ,          ,          ,          ,   30293237
 DSO 2     3844,          ,          ,          ,          ,0.000     ,-0.317    ,0.460     ,0.0131    ,   30301581
 DSO 1     3850,2.190     ,-1.98     ,1.79      ,0.0873    ,          ,          ,          ,          ,   30303237
 DSO 2     3845,          ,          ,          ,          ,0.079     ,0.020     ,0.448     ,0.0032    ,   30311581
 DSO 1     3851,2.063     ,-1.59     ,2.58      ,0.0714    ,          ,          ,          ,          ,   30313237
 DSO 2     3846,          ,          ,          ,          ,-0.099    ,-0.317    ,0.412     ,0.0159    ,   30321581
 DSO 1     3852,2.222     ,4.96      ,4.76      ,0.1032    ,          ,          ,          ,          ,   30323237
 DSO 2     3847,          ,          ,          ,          ,-0.278    ,-0.198    ,0.376     ,0.0222    ,   30331581
 DSO 1     3853,2.254     ,0.40      ,5.16      ,0.1190    ,          ,          ,          ,          ,   30333237
 DSO 2     3848,          ,          ,          ,          ,-0.079    ,-0.159    ,0.448     ,0.0159    ,   30341581
 DSO 1     3854,1.937     ,-3.37     ,2.78      ,0.0774    ,          ,          ,          ,          ,   30343237
 DSO 2     3849,          ,          ,          ,          ,-0.159    ,-0.516    ,0.519     ,0.0171    ,   30351581
 DSO 1     3855,1.857     ,-0.79     ,5.16      ,0.0437    ,          ,          ,          ,          ,   30353237
 DSO 2     3850,          ,          ,          ,          ,-0.317    ,-0.060    ,0.305     ,0.0107    ,   30361581
 DSO 1     3856,1.952     ,1.39      ,2.98      ,0.0794    ,          ,          ,          ,          ,   30363237
 DSO 2     3851,          ,          ,          ,          ,-0.139    ,-0.238    ,0.293     ,0.0075    ,   30371581
 DSO 1     3857,2.159     ,-0.79     ,5.36      ,0.0357    ,          ,          ,          ,          ,   30373237
 DSO 2     3852,          ,          ,          ,          ,-0.159    ,-0.119    ,0.329     ,0.0115    ,   30381581
 DSO 1     3858,2.302     ,-0.99     ,2.98      ,0.0694    ,          ,          ,          ,          ,   30383237
 DSO 2     3853,          ,          ,          ,          ,0.278     ,-0.218    ,0.412     ,0.0067    ,   30391581
 DSO 1     3859,2.190     ,-0.99     ,0.40      ,0.0595    ,          ,          ,          ,          ,   30393237
 DSO 2     3854,          ,          ,          ,          ,-0.040    ,-0.298    ,0.340     ,0.0119    ,   30401581
 DSO 1     3860,2.063     ,2.58      ,3.57      ,0.1052    ,          ,          ,          ,          ,   30403237
 DSO 2     3855,          ,          ,          ,          ,0.020     ,-0.218    ,0.507     ,0.0075    ,   30411581
 DSO 1     3861,2.302     ,1.98      ,2.58      ,0.0754    ,          ,          ,          ,          ,   30413237
 DSO 2     3856,          ,          ,          ,          ,0.040     ,-0.159    ,0.340     ,0.0123    ,   30421581
 DSO 1     3862,2.143     ,-2.38     ,3.77      ,0.0694    ,          ,          ,          ,          ,   30423237
 DSO 2     3857,          ,          ,          ,          ,0.000     ,-0.060    ,0.448     ,0.0131    ,   30431581
 DSO 1     3863,2.190     ,-0.79     ,3.37      ,0.0575    ,          ,          ,          ,          ,   30433237
 DSO 2     3858,          ,          ,          ,          ,-0.060    ,-0.317    ,0.019     ,0.0087    ,   30441581
 DSO 1     3864,2.127     ,0.00      ,3.37      ,0.0873    ,          ,          ,          ,          ,   30443237
 DSO 2     3859,          ,          ,          ,          ,-0.238    ,-0.020    ,0.031     ,0.0123    ,   30451581
 DSO 1     3865,2.048     ,0.79      ,2.38      ,0.0694    ,          ,          ,          ,          ,   30453237
 DSO 2     3860,          ,          ,          ,          ,-0.258    ,-0.060    ,0.471     ,0.0115    ,   30461581
 DSO 1     3866,2.286     ,-1.39     ,-0.40     ,0.1151    ,          ,          ,          ,          ,   30463237
 DSO 2     3861,          ,          ,          ,          ,0.099     ,-0.377    ,0.376     ,0.0056    ,   30471581
 DSO 1     3867,2.159     ,-3.17     ,1.98      ,0.0595    ,          ,          ,          ,          ,   30473237
 DSO 2     3862,          ,          ,          ,          ,-0.278    ,-0.397    ,0.364     ,0.0131    ,   30481581
