               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Timestamp
 DSO 1     3547,2.048,-3.77,1.587,1.91E-02,          ,          ,          ,          ,35470000
 DSO 2     3542,          ,          ,          ,          ,3.29E-01,2.10E-01,1.71E-01,1.07E-02,35471692
 DSO 1     3548,1.81,-2.778,3.175,2.86E-02,          ,          ,          ,          ,35480000
 DSO 2     3543,          ,          ,          ,          ,1.31E-01,1.19E-02,4.88E-01,1.63E-02,35481692
 DSO 1     3549,1.984,-1.98E-01,1.587,3.10E-02,          ,          ,          ,          ,35490000
 DSO 2     3544,          ,          ,          ,          ,2.90E-01,7.14E-02,6.07E-01,9.13E-03,35491692
 DSO 1     3550,2.254,7.94E-01,-1.587,1.67E-02,          ,          ,          ,          ,35500000
 DSO 2     3545,          ,          ,          ,          ,9.05E-01,7.46E-01,5.48E-01,1.71E-02,35501692
 DSO 1     3551,2.143,-5.95E-01,5.95E-01,3.33E-02,          ,          ,          ,          ,35510000
 DSO 2     3546,          ,          ,          ,          ,9.84E-01,6.67E-01,8.65E-01,2.30E-02,35511692
 DSO 1     3552,2.048,7.94E-01,1.98E-01,2.50E-02,          ,          ,          ,          ,35520000
 DSO 2     3547,          ,          ,          ,          ,7.06E-01,3.69E-01,8.25E-01,1.79E-02,35521692
 DSO 1     3553,1.873,0,-2.381,2.98E-02,          ,          ,          ,          ,35530000
 DSO 2     3548,          ,          ,          ,          ,8.45E-01,6.07E-01,1.004,1.71E-02,35531692
 DSO 1     3554,1.873,-2.976,2.183,1.43E-02,          ,          ,          ,          ,35540000
 DSO 2     3549,          ,          ,          ,          ,5.16E-02,-1.67E-01,4.29E-01,1.67E-02,35541692
 DSO 1     3555,1.762,-2.778,5.95E-01,3.45E-02,          ,          ,          ,          ,35550000
 DSO 2     3550,          ,          ,          ,          ,3.89E-01,1.71E-01,3.18E-02,1.47E-02,35551692
 DSO 1     3556,2.238,-3.77,2.183,3.93E-02,          ,          ,          ,          ,35560000
 DSO 2     3551,          ,          ,          ,          ,5.08E-01,2.30E-01,7.66E-01,1.15E-02,35561692
 DSO 1     3557,2.111,1.98E-01,3.77,2.50E-02,          ,          ,          ,          ,35570000
 DSO 2     3552,          ,          ,          ,          ,3.10E-01,2.30E-01,3.49E-01,1.63E-02,35571692
 DSO 1     3558,2.175,9.92E-01,-1.389,3.57E-02,          ,          ,          ,          ,35580000
 DSO 2     3553,          ,          ,          ,          ,8.06E-01,5.68E-01,5.68E-01,2.30E-02,35581692
 DSO 1     3559,1.905,-1.587,1.786,2.14E-02,          ,          ,          ,          ,35590000
 DSO 2     3554,          ,          ,          ,          ,8.25E-01,3.49E-01,6.67E-01,2.18E-02,35591692
 DSO 1     3560,1.921,0,-5.95E-01,4.29E-02,          ,          ,          ,          ,35600000
 DSO 2     3555,          ,          ,          ,          ,3.49E-01,4.48E-01,8.85E-01,1.94E-02,35601692
 DSO 1     3561,2.222,2.183,-3.97E-01,3.93E-02,          ,          ,          ,          ,35610000
 DSO 2     3556,          ,          ,          ,          ,5.87E-01,5.68E-01,5.28E-01,1.79E-02,35611692
 DSO 1     3562,1.556,-1.786,-3.373,3.57E-02,          ,          ,          ,          ,35620000
 DSO 2     3557,          ,          ,          ,          ,2.90E-01,7.26E-01,8.25E-01,2.10E-02,35621692
 DSO 1     3563,1.889,-1.19,1.786,3.21E-02,          ,          ,          ,          ,35630000
 DSO 2     3558,          ,          ,          ,          ,2.90E-01,2.90E-01,4.29E-01,1.27E-02,35631692
 DSO 1     3564,1.921,-5.159,1.19,2.74E-02,          ,          ,          ,          ,35640000
 DSO 2     3559,          ,          ,          ,          ,4.29E-01,1.11E-01,5.48E-01,1.98E-02,35641692
 DSO 1     3565,2.016,1.786,1.587,2.62E-02,          ,          ,          ,          ,35650000
 DSO 2     3560,          ,          ,          ,          ,1.51E-01,-6.75E-02,4.88E-01,2.06E-02,35651692
 DSO 1     3566,1.825,7.94E-01,-7.94E-01,4.29E-02,          ,          ,          ,          ,35660000
 DSO 2     3561,          ,          ,          ,          ,2.50E-01,7.14E-02,3.69E-01,1.59E-02,35661692
 DSO 1     3567,2.143,-7.94E-01,9.92E-01,3.21E-02,          ,          ,          ,          ,35670000
 DSO 2     3562,          ,          ,          ,          ,3.89E-01,6.67E-01,6.87E-01,1.67E-02,35671692
 DSO 1     3568,2,-9.92E-01,-1.786,3.21E-02,          ,          ,          ,          ,35680000
 DSO 2     3563,          ,          ,          ,          ,5.87E-01,1.91E-01,1.123,1.79E-02,35681692
 DSO 1     3569,1.952,5.95E-01,-5.95E-01,4.41E-02,          ,          ,          ,          ,35690000
 DSO 2     3564,          ,          ,          ,          ,3.69E-01,7.06E-01,8.85E-01,2.06E-02,35691692
 DSO 1     3570,2.063,-3.97E-01,-9.92E-01,4.41E-02,          ,          ,          ,          ,35700000
 DSO 2     3565,          ,          ,          ,          ,4.48E-01,6.87E-01,8.65E-01,2.42E-02,35701692
 DSO 1     3571,1.794,-3.175,4.563,4.41E-02,          ,          ,          ,          ,35710000
 DSO 2     3566,          ,          ,          ,          ,1.51E-01,-6.75E-02,2.70E-01,1.91E-02,35711692
 DSO 1     3572,2.016,-5.357,5.95E-01,2.50E-02,          ,          ,          ,          ,35720000
 DSO 2     3567,          ,          ,          ,          ,3.49E-01,2.70E-01,6.07E-01,1.35E-02,35721692
 DSO 1     3573,2,-5.95E-01,3.968,3.69E-02,          ,          ,          ,          ,35730000
 DSO 2     3568,          ,          ,          ,          ,2.30E-01,1.71E-01,3.69E-01,1.67E-02,35731692
 DSO 1     3574,1.841,-9.92E-01,3.175,2.50E-02,          ,          ,          ,          ,35740000
 DSO 2     3569,          ,          ,          ,          ,3.89E-01,-7.94E-03,3.29E-01,2.14E-02,35741692
 DSO 1     3575,1.889,-2.381,-1.19,4.52E-02,          ,          ,          ,          ,35750000
 DSO 2     3570,          ,          ,          ,          ,4.29E-01,3.29E-01,8.65E-01,1.91E-02,35751692
 DSO 1     3576,2.143,0,-7.94E-01,3.81E-02,          ,          ,          ,          ,35760000
 DSO 2     3571,          ,          ,          ,          ,6.47E-01,3.89E-01,7.06E-01,1.35E-02,35761692
 DSO 1     3577,2.19,-1.786,-1.786,2.74E-02,          ,          ,          ,          ,35770000
 DSO 2     3572,          ,          ,          ,          ,6.27E-01,5.28E-01,6.87E-01,1.79E-02,35771692
 DSO 1     3578,2.143,-1.587,-2.579,3.93E-02,          ,          ,          ,          ,35780000
 DSO 2     3573,          ,          ,          ,          ,7.66E-01,6.07E-01,7.06E-01,2.54E-02,35781692
 DSO 1     3579,1.778,-1.19,1.19,3.33E-02,          ,          ,          ,          ,35790000
 DSO 2     3574,          ,          ,          ,          ,3.89E-01,3.18E-02,4.48E-01,1.59E-02,35791692
 DSO 1     3580,1.921,-5.159,1.19,3.10E-02,          ,          ,          ,          ,35800000
 DSO 2     3575,          ,          ,          ,          ,7.14E-02,2.10E-01,2.90E-01,2.02E-02,35801692
 DSO 1     3581,2.079,-5.95E-01,3.571,4.05E-02,          ,          ,          ,          ,35810000
 DSO 2     3576,          ,          ,          ,          ,2.70E-01,1.19E-02,4.29E-01,1.98E-02,35811692
 DSO 1     3582,1.968,-1.587,1.389,2.62E-02,          ,          ,          ,          ,35820000
 DSO 2     3577,          ,          ,          ,          ,1.31E-01,1.91E-01,4.09E-01,1.51E-02,35821692
 DSO 1     3583,1.889,7.94E-01,-7.94E-01,2.38E-02,          ,          ,          ,          ,35830000
 DSO 2     3578,          ,          ,          ,          ,7.86E-01,5.48E-01,6.27E-01,2.78E-02,35831692
 DSO 1     3584,2.048,-3.175,-2.183,2.86E-02,          ,          ,          ,          ,35840000
 DSO 2     3579,          ,          ,          ,          ,6.67E-01,4.48E-01,7.26E-01,1.55E-02,35841692
 DSO 1     3585,2.159,1.19,1.389,4.17E-02,          ,          ,          ,          ,35850000
 DSO 2     3580,          ,          ,          ,          ,4.68E-01,6.27E-01,5.48E-01,1.55E-02,35851692
 DSO 1     3586,2.206,1.389,-4.96,3.81E-02,          ,          ,          ,          ,35860000
 DSO 2     3581,          ,          ,          ,          ,6.47E-01,7.66E-01,6.07E-01,2.54E-02,35861692
 DSO 1     3587,1.873,-5.95E-01,3.97E-01,3.10E-02,          ,          ,          ,          ,35870000
 DSO 2     3582,          ,          ,          ,          ,4.48E-01,9.13E-02,2.90E-01,1.47E-02,35871692
 DSO 1     3588,1.952,-4.96,1.19,3.45E-02,          ,          ,          ,          ,35880000
 DSO 2     3583,          ,          ,          ,          ,3.89E-01,-6.75E-02,2.90E-01,1.51E-02,35881692
 DSO 1     3589,1.873,1.98E-01,-9.92E-01,1.67E-02,          ,          ,          ,          ,35890000
 DSO 2     3584,          ,          ,          ,          ,5.08E-01,1.91E-01,6.07E-01,1.83E-02,35891692
 DSO 1     3590,1.889,-1.587,0,2.62E-02,          ,          ,          ,          ,35900000
 DSO 2     3585,          ,          ,          ,          ,4.09E-01,2.90E-01,4.88E-01,2.50E-02,35901692
 DSO 1     3591,2,-3.373,-2.976,3.33E-02,          ,          ,          ,          ,35910000
 DSO 2     3586,          ,          ,          ,          ,6.67E-01,3.49E-01,8.06E-01,1.75E-02,35911692
 DSO 1     3592,2.063,-5.95E-01,-3.175,3.69E-02,          ,          ,          ,          ,35920000
 DSO 2     3587,          ,          ,          ,          ,5.28E-01,8.25E-01,6.27E-01,2.02E-02,35921692
 DSO 1     3593,1.968,-1.984,1.389,2.62E-02,          ,          ,          ,          ,35930000
 DSO 2     3588,          ,          ,          ,          ,4.48E-01,3.49E-01,5.48E-01,1.79E-02,35931692
 DSO 1     3594,2.143,-5.95E-01,-2.381,3.33E-02,          ,          ,          ,          ,35940000
 DSO 2     3589,          ,          ,          ,          ,6.67E-01,4.09E-01,7.06E-01,2.82E-02,35941692
 DSO 1     3595,2.032,-1.587,0,3.21E-02,          ,          ,          ,          ,35950000
 DSO 2     3590,          ,          ,          ,          ,6.47E-01,3.89E-01,7.66E-01,2.58E-02,35951692
 DSO 1     3596,2.063,-3.373,0,3.69E-02,          ,          ,          ,          ,35960000
 DSO 2     3591,          ,          ,          ,          ,3.29E-01,-6.75E-02,4.29E-01,1.55E-02,35961692
 DSO 1     3597,1.937,-4.563,3.77,2.14E-02,          ,          ,          ,          ,35970000
 DSO 2     3592,          ,          ,          ,          ,1.11E-01,1.19E-02,3.69E-01,1.31E-02,35971692
 DSO 1     3598,1.984,0,2.183,2.26E-02,          ,          ,          ,          ,35980000
 DSO 2     3593,          ,          ,          ,          ,4.09E-01,2.50E-01,4.68E-01,2.06E-02,35981692
 DSO 1     3599,1.905,9.92E-01,3.77,3.10E-02,          ,          ,          ,          ,35990000
 DSO 2     3594,          ,          ,          ,          ,4.88E-01,7.14E-02,4.09E-01,9.92E-03,35991692
 DSO 1     3600,2.143,-3.373,-4.365,4.29E-02,          ,          ,          ,          ,36000000
 DSO 2     3595,          ,          ,          ,          ,6.47E-01,5.28E-01,8.65E-01,1.39E-02,36001692
 DSO 1     3601,2.063,-2.778,-9.92E-01,3.69E-02,          ,          ,          ,          ,36010000
 DSO 2     3596,          ,          ,          ,          ,6.47E-01,4.09E-01,5.28E-01,1.55E-02,36011692
 DSO 1     3602,1.937,2.381,-2.183,3.21E-02,          ,          ,          ,          ,36020000
 DSO 2     3597,          ,          ,          ,          ,4.68E-01,5.48E-01,6.27E-01,2.26E-02,36021692
 DSO 1     3603,2.127,-7.94E-01,-2.381,2.86E-02,          ,          ,          ,          ,36030000
 DSO 2     3598,          ,          ,          ,          ,5.87E-01,4.29E-01,7.86E-01,1.79E-02,36031692
 DSO 1     3604,1.968,0,0,5.00E-02,          ,          ,          ,          ,36040000
 DSO 2     3599,          ,          ,          ,          ,3.49E-01,1.71E-01,5.87E-01,1.87E-02,36041692
 DSO 1     3605,1.921,-4.563,9.92E-01,2.02E-02,          ,          ,          ,          ,36050000
 DSO 2     3600,          ,          ,          ,          ,2.70E-01,2.10E-01,4.29E-01,1.55E-02,36051692
 DSO 1     3606,2.222,-5.95E-01,9.92E-01,3.45E-02,          ,          ,          ,          ,36060000
 DSO 2     3601,          ,          ,          ,          ,5.08E-01,1.91E-01,1.71E-01,1.83E-02,36061692
 DSO 1     3607,2.317,-2.778,1.98E-01,2.02E-02,          ,          ,          ,          ,36070000
 DSO 2     3602,          ,          ,          ,          ,4.09E-01,7.14E-02,5.08E-01,1.43E-02,36071692
 DSO 1     3608,1.968,-1.786,5.95E-01,2.50E-02,          ,          ,          ,          ,36080000
 DSO 2     3603,          ,          ,          ,          ,9.05E-01,7.26E-01,7.86E-01,2.06E-02,36081692
 DSO 1     3609,2.016,-3.571,0,2.02E-02,          ,          ,          ,          ,36090000
 DSO 2     3604,          ,          ,          ,          ,7.46E-01,9.64E-01,5.87E-01,1.79E-02,36091692
 DSO 1     3610,2.159,9.92E-01,-3.373,4.76E-02,          ,          ,          ,          ,36100000
 DSO 2     3605,          ,          ,          ,          ,6.07E-01,7.26E-01,6.87E-01,2.46E-02,36101692
 DSO 1     3611,1.984,-1.587,-1.98E-01,2.86E-02,          ,          ,          ,          ,36110000
 DSO 2     3606,          ,          ,          ,          ,4.09E-01,3.69E-01,5.28E-01,2.58E-02,36111692
 DSO 1     3612,2.016,-4.365,1.389,3.93E-02,          ,          ,          ,          ,36120000
 DSO 2     3607,          ,          ,          ,          ,4.09E-01,-7.94E-03,3.29E-01,1.55E-02,36121692
 DSO 1     3613,1.889,-2.183,1.587,1.31E-02,          ,          ,          ,          ,36130000
 DSO 2     3608,          ,          ,          ,          ,1.11E-01,1.31E-01,2.90E-01,1.63E-02,36131692
 DSO 1     3614,1.905,-2.183,2.976,2.98E-02,          ,          ,          ,          ,36140000
 DSO 2     3609,          ,          ,          ,          ,9.13E-02,2.30E-01,5.28E-01,1.83E-02,36141692
 DSO 1     3615,2.063,-1.587,3.373,1.55E-02,          ,          ,          ,          ,36150000
 DSO 2     3610,          ,          ,          ,          ,1.91E-01,2.90E-01,2.90E-01,1.79E-02,36151692
 DSO 1     3616,1.952,0,1.587,3.10E-02,          ,          ,          ,          ,36160000
 DSO 2     3611,          ,          ,          ,          ,6.87E-01,5.87E-01,7.06E-01,2.06E-02,36161692
 DSO 1     3617,2.063,-1.389,-3.97E-01,2.62E-02,          ,          ,          ,          ,36170000
 DSO 2     3612,          ,          ,          ,          ,5.68E-01,2.70E-01,5.87E-01,2.22E-02,36171692
 DSO 1     3618,2.222,-3.175,-9.92E-01,3.33E-02,          ,          ,          ,          ,36180000
 DSO 2     3613,          ,          ,          ,          ,6.47E-01,6.07E-01,8.25E-01,2.50E-02,36181692
 DSO 1     3619,2.111,3.77,-9.92E-01,2.50E-02,          ,          ,          ,          ,36190000
 DSO 2     3614,          ,          ,          ,          ,4.29E-01,7.26E-01,8.25E-01,1.98E-02,36191692
 DSO 1     3620,2.159,-3.77,1.98E-01,4.88E-02,          ,          ,          ,          ,36200000
 DSO 2     3615,          ,          ,          ,          ,3.10E-01,-8.73E-02,4.09E-01,1.59E-02,36201692
 DSO 1     3621,1.81,-3.571,3.571,2.98E-02,          ,          ,          ,          ,36210000
 DSO 2     3616,          ,          ,          ,          ,3.69E-01,1.31E-01,2.30E-01,1.59E-02,36211692
 DSO 1     3622,1.937,3.77,1.984,4.41E-02,          ,          ,          ,          ,36220000
 DSO 2     3617,          ,          ,          ,          ,9.13E-02,-1.47E-01,3.10E-01,1.75E-02,36221692
 DSO 1     3623,1.968,-1.786,3.968,4.64E-02,          ,          ,          ,          ,36230000
 DSO 2     3618,          ,          ,          ,          ,3.49E-01,2.50E-01,4.29E-01,1.79E-02,36231692
 DSO 1     3624,1.889,-2.778,7.94E-01,3.57E-02,          ,          ,          ,          ,36240000
 DSO 2     3619,          ,          ,          ,          ,6.67E-01,6.67E-01,6.07E-01,1.39E-02,36241692
 DSO 1     3625,2.095,-2.976,-2.183,2.50E-02,          ,          ,          ,          ,36250000
 DSO 2     3620,          ,          ,          ,          ,6.87E-01,6.27E-01,7.46E-01,1.91E-02,36251692
 DSO 1     3626,1.952,0,-3.97E-01,3.45E-02,          ,          ,          ,          ,36260000
 DSO 2     3621,          ,          ,          ,          ,6.47E-01,4.09E-01,6.07E-01,1.91E-02,36261692
 DSO 1     3627,2.143,9.92E-01,1.19,1.67E-02,          ,          ,          ,          ,36270000
 DSO 2     3622,          ,          ,          ,          ,5.87E-01,3.29E-01,2.10E-01,1.55E-02,36271692
 DSO 1     3628,2.032,1.984,-3.175,3.10E-02,          ,          ,          ,          ,36280000
 DSO 2     3623,          ,          ,          ,          ,5.48E-01,6.27E-01,9.25E-01,1.79E-02,36281692
 DSO 1     3629,2.016,-3.77,4.96,2.38E-02,          ,          ,          ,          ,36290000
 DSO 2     3624,          ,          ,          ,          ,-7.94E-03,9.13E-02,3.10E-01,1.51E-02,36291692
 DSO 1     3630,1.905,-1.587,-9.92E-01,2.02E-02,          ,          ,          ,          ,36300000
 DSO 2     3625,          ,          ,          ,          ,2.10E-01,2.70E-01,1.31E-01,1.35E-02,36301692
 DSO 1     3631,2.016,-2.976,3.175,1.31E-02,          ,          ,          ,          ,36310000
 DSO 2     3626,          ,          ,          ,          ,5.28E-01,-2.78E-02,6.07E-01,2.34E-02,36311692
 DSO 1     3632,2.079,-2.579,9.92E-01,7.14E-03,          ,          ,          ,          ,36320000
 DSO 2     3627,          ,          ,          ,          ,-1.07E-01,5.16E-02,5.48E-01,1.87E-02,36321692
 DSO 1     3633,2.048,-7.94E-01,0,3.10E-02,          ,          ,          ,          ,36330000
 DSO 2     3628,          ,          ,          ,          ,8.06E-01,4.88E-01,7.06E-01,2.02E-02,36331692
 DSO 1     3634,2.127,-2.976,1.19,1.67E-02,          ,          ,          ,          ,36340000
 DSO 2     3629,          ,          ,          ,          ,6.67E-01,3.29E-01,6.27E-01,2.82E-02,36341692
 DSO 1     3635,2.222,-1.587,7.94E-01,3.21E-02,          ,          ,          ,          ,36350000
 DSO 2     3630,          ,          ,          ,          ,7.06E-01,4.48E-01,6.07E-01,1.75E-02,36351692
 DSO 1     3636,2.46,3.97E-01,-1.786,3.10E-02,          ,          ,          ,          ,36360000
 DSO 2     3631,          ,          ,          ,          ,6.47E-01,6.87E-01,6.27E-01,2.18E-02,36361692
 DSO 1     3637,1.73,-5.159,3.968,2.86E-02,          ,          ,          ,          ,36370000
 DSO 2     3632,          ,          ,          ,          ,4.29E-01,7.14E-02,1.71E-01,1.87E-02,36371692
 DSO 1     3638,1.841,5.95E-01,1.786,2.50E-02,          ,          ,          ,          ,36380000
 DSO 2     3633,          ,          ,          ,          ,1.51E-01,1.31E-01,4.29E-01,1.55E-02,36381692
 DSO 1     3639,1.857,1.786,4.762,2.74E-02,          ,          ,          ,          ,36390000
 DSO 2     3634,          ,          ,          ,          ,2.70E-01,5.08E-01,4.88E-01,2.22E-02,36391692
 DSO 1     3640,2.095,-4.96,3.373,1.19E-02,          ,          ,          ,          ,36400000
 DSO 2     3635,          ,          ,          ,          ,3.29E-01,3.18E-02,5.68E-01,1.71E-02,36401692
 DSO 1     3641,1.937,-2.381,-3.97E-01,2.98E-02,          ,          ,          ,          ,36410000
 DSO 2     3636,          ,          ,          ,          ,5.28E-01,7.06E-01,7.86E-01,1.59E-02,36411692
 DSO 1     3642,2.095,2.778,-2.976,3.57E-02,          ,          ,          ,          ,36420000
 DSO 2     3637,          ,          ,          ,          ,7.26E-01,5.08E-01,5.28E-01,2.10E-02,36421692
 DSO 1     3643,2.127,-1.587,-7.94E-01,4.88E-02,          ,          ,          ,          ,36430000
 DSO 2     3638,          ,          ,          ,          ,4.88E-01,2.30E-01,7.06E-01,2.22E-02,36431692
 DSO 1     3644,2.048,-3.97E-01,9.92E-01,3.57E-02,          ,          ,          ,          ,36440000
 DSO 2     3639,          ,          ,          ,          ,6.67E-01,5.08E-01,5.28E-01,2.14E-02,36441692
 DSO 1     3645,1.921,-3.373,1.587,2.74E-02,          ,          ,          ,          ,36450000
 DSO 2     3640,          ,          ,          ,          ,2.70E-01,-4.76E-02,2.10E-01,1.31E-02,36451692
 DSO 1     3646,2.063,-3.571,1.587,1.55E-02,          ,          ,          ,          ,36460000
 DSO 2     3641,          ,          ,          ,          ,3.10E-01,2.10E-01,1.31E-01,1.07E-02,36461692
 DSO 1     3647,1.857,-3.175,3.175,2.74E-02,          ,          ,          ,          ,36470000
 DSO 2     3642,          ,          ,          ,          ,1.71E-01,1.19E-02,5.08E-01,1.67E-02,36471692
 DSO 1     3648,2,-1.98E-01,1.786,2.62E-02,          ,          ,          ,          ,36480000
 DSO 2     3643,          ,          ,          ,          ,3.10E-01,5.16E-02,5.87E-01,9.13E-03,36481692
 DSO 1     3649,2.27,5.95E-01,-1.389,1.31E-02,          ,          ,          ,          ,36490000
 DSO 2     3644,          ,          ,          ,          ,8.85E-01,7.26E-01,5.48E-01,1.71E-02,36491692
 DSO 1     3650,2.175,-5.95E-01,1.98E-01,3.21E-02,          ,          ,          ,          ,36500000
 DSO 2     3645,          ,          ,          ,          ,9.25E-01,6.27E-01,8.25E-01,2.18E-02,36501692
 DSO 1     3651,2.095,5.95E-01,1.98E-01,2.74E-02,          ,          ,          ,          ,36510000
 DSO 2     3646,          ,          ,          ,          ,6.67E-01,3.10E-01,8.65E-01,1.71E-02,36511692
 DSO 1     3652,1.889,-1.98E-01,-2.381,2.74E-02,          ,          ,          ,          ,36520000
 DSO 2     3647,          ,          ,          ,          ,8.25E-01,5.87E-01,9.64E-01,1.71E-02,36521692
 DSO 1     3653,1.889,-3.373,1.786,1.43E-02,          ,          ,          ,          ,36530000
 DSO 2     3648,          ,          ,          ,          ,3.18E-02,-1.47E-01,4.29E-01,1.63E-02,36531692
 DSO 1     3654,1.794,-2.778,3.97E-01,3.21E-02,          ,          ,          ,          ,36540000
 DSO 2     3649,          ,          ,          ,          ,3.69E-01,1.31E-01,7.14E-02,1.31E-02,36541692
 DSO 1     3655,2.254,-3.968,2.381,3.81E-02,          ,          ,          ,          ,36550000
 DSO 2     3650,          ,          ,          ,          ,5.08E-01,2.30E-01,7.46E-01,1.11E-02,36551692
 DSO 1     3656,2.127,-1.98E-01,3.571,2.50E-02,          ,          ,          ,          ,36560000
 DSO 2     3651,          ,          ,          ,          ,3.10E-01,2.30E-01,3.49E-01,1.59E-02,36561692
 DSO 1     3657,2.19,7.94E-01,-1.786,3.21E-02,          ,          ,          ,          ,36570000
 DSO 2     3652,          ,          ,          ,          ,8.45E-01,5.68E-01,5.87E-01,2.18E-02,36571692
 DSO 1     3658,1.921,-1.984,1.984,2.14E-02,          ,          ,          ,          ,36580000
 DSO 2     3653,          ,          ,          ,          ,7.86E-01,3.10E-01,6.67E-01,2.10E-02,36581692
 DSO 1     3659,1.937,-1.98E-01,-9.92E-01,4.05E-02,          ,          ,          ,          ,36590000
 DSO 2     3654,          ,          ,          ,          ,3.89E-01,4.29E-01,9.25E-01,1.87E-02,36591692
 DSO 1     3660,2.254,1.786,-3.97E-01,3.93E-02,          ,          ,          ,          ,36600000
 DSO 2     3655,          ,          ,          ,          ,6.07E-01,5.28E-01,5.08E-01,1.79E-02,36601692
 DSO 1     3661,1.571,-1.984,-3.373,3.69E-02,          ,          ,          ,          ,36610000
 DSO 2     3656,          ,          ,          ,          ,2.70E-01,6.87E-01,7.66E-01,2.02E-02,36611692
 DSO 1     3662,1.889,-1.389,1.587,3.21E-02,          ,          ,          ,          ,36620000
 DSO 2     3657,          ,          ,          ,          ,2.90E-01,2.90E-01,3.89E-01,1.31E-02,36621692
 DSO 1     3663,1.921,-4.96,1.587,2.74E-02,          ,          ,          ,          ,36630000
 DSO 2     3658,          ,          ,          ,          ,3.89E-01,1.31E-01,5.48E-01,2.02E-02,36631692
 DSO 1     3664,2.048,1.389,1.587,2.50E-02,          ,          ,          ,          ,36640000
 DSO 2     3659,          ,          ,          ,          ,1.71E-01,-1.07E-01,4.88E-01,1.98E-02,36641692
 DSO 1     3665,1.857,5.95E-01,-5.95E-01,4.05E-02,          ,          ,          ,          ,36650000
 DSO 2     3660,          ,          ,          ,          ,2.50E-01,7.14E-02,3.49E-01,1.55E-02,36651692
 DSO 1     3666,2.143,-1.19,9.92E-01,3.10E-02,          ,          ,          ,          ,36660000
 DSO 2     3661,          ,          ,          ,          ,4.09E-01,6.47E-01,7.06E-01,1.63E-02,36661692
 DSO 1     3667,2.016,-1.389,-1.786,3.10E-02,          ,          ,          ,          ,36670000
 DSO 2     3662,          ,          ,          ,          ,6.07E-01,1.91E-01,1.123,1.79E-02,36671692
 DSO 1     3668,1.968,3.97E-01,-7.94E-01,4.17E-02,          ,          ,          ,          ,36680000
 DSO 2     3663,          ,          ,          ,          ,3.69E-01,6.87E-01,8.65E-01,2.06E-02,36681692
 DSO 1     3669,2.063,-9.92E-01,-9.92E-01,4.29E-02,          ,          ,          ,          ,36690000
 DSO 2     3664,          ,          ,          ,          ,4.29E-01,6.87E-01,8.25E-01,2.26E-02,36691692
 DSO 1     3670,1.778,-3.77,4.563,4.29E-02,          ,          ,          ,          ,36700000
 DSO 2     3665,          ,          ,          ,          ,1.11E-01,-1.07E-01,2.50E-01,1.94E-02,36701692
 DSO 1     3671,2.032,-5.357,7.94E-01,2.38E-02,          ,          ,          ,          ,36710000
 DSO 2     3666,          ,          ,          ,          ,3.69E-01,2.90E-01,6.27E-01,1.27E-02,36711692
 DSO 1     3672,2.016,-5.95E-01,4.167,3.69E-02,          ,          ,          ,          ,36720000
 DSO 2     3667,          ,          ,          ,          ,2.30E-01,1.71E-01,4.09E-01,1.75E-02,36721692
 DSO 1     3673,1.873,-1.19,2.976,2.62E-02,          ,          ,          ,          ,36730000
 DSO 2     3668,          ,          ,          ,          ,4.09E-01,-8.73E-02,3.10E-01,2.10E-02,36731692
 DSO 1     3674,1.873,-2.778,-1.587,4.41E-02,          ,          ,          ,          ,36740000
 DSO 2     3669,          ,          ,          ,          ,4.48E-01,2.70E-01,8.25E-01,1.79E-02,36741692
 DSO 1     3675,2.159,-3.97E-01,-5.95E-01,3.69E-02,          ,          ,          ,          ,36750000
 DSO 2     3670,          ,          ,          ,          ,6.67E-01,3.69E-01,7.46E-01,1.35E-02,36751692
 DSO 1     3676,2.206,-1.984,-1.786,2.86E-02,          ,          ,          ,          ,36760000
 DSO 2     3671,          ,          ,          ,          ,5.87E-01,5.08E-01,6.87E-01,1.79E-02,36761692
 DSO 1     3677,2.159,-1.587,-2.778,3.69E-02,          ,          ,          ,          ,36770000
 DSO 2     3672,          ,          ,          ,          ,7.86E-01,5.68E-01,6.67E-01,2.42E-02,36771692
 DSO 1     3678,1.778,-1.587,9.92E-01,3.21E-02,          ,          ,          ,          ,36780000
 DSO 2     3673,          ,          ,          ,          ,3.89E-01,-7.94E-03,4.68E-01,1.63E-02,36781692
 DSO 1     3679,1.937,-5.357,1.19,3.21E-02,          ,          ,          ,          ,36790000
 DSO 2     3674,          ,          ,          ,          ,9.13E-02,1.91E-01,2.70E-01,1.91E-02,36791692
 DSO 1     3680,2.095,-7.94E-01,3.571,4.17E-02,          ,          ,          ,          ,36800000
 DSO 2     3675,          ,          ,          ,          ,2.70E-01,3.18E-02,4.48E-01,1.98E-02,36801692
 DSO 1     3681,2,-1.786,1.389,2.50E-02,          ,          ,          ,          ,36810000
 DSO 2     3676,          ,          ,          ,          ,1.11E-01,1.91E-01,4.29E-01,1.51E-02,36811692
 DSO 1     3682,1.921,5.95E-01,-7.94E-01,2.02E-02,          ,          ,          ,          ,36820000
 DSO 2     3677,          ,          ,          ,          ,7.86E-01,5.28E-01,6.47E-01,2.74E-02,36821692
